DMA,NGDPDPC,Dominica,4680.26,4825.77,5165.22,5127.44,5497.25,5939.91,6463.44,6904,6980.94,7082.73,7046.82,7268.22,7571.48,7666.36,7997.39,7114.37,7081.38
DOM,NGDPDPC,Dominican Republic,3158.39,2460.55,2540.85,4008.36,4188.72,4803.47,5194.8,5151.17,5688.75,6063.35,6274.87,6413.93,6805.66,7139.51,7521.27,7874.94,8340.96
ECU,NGDPDPC,Ecuador,2180.39,2434.98,2700.12,3025.01,3351.48,3588.31,4267.47,4241.94,4633.25,5192.88,5664.89,6030.5,6347,6099.35,6046.3,6216.61,6318.48
EGY,NGDPDPC,Egypt,1355.28,1252.4,1195.6,1331.36,1563.74,1862.16,2271.23,2578.88,2922.8,3077.34,3379.01,3404.34,3520.36,3731.18,3653.67,2484.54,2577.27
SLV,NGDPDPC,El Salvador,2124.11,2209.5,2278.43,2428.57,2631.82,2786.16,2933.4,2858.48,2983.23,3266.01,3428.41,3509.53,3589.04,3705.58,3805.99,3910.26,4067.66
GNQ,NGDPDPC,Equatorial Guinea,3107.85,5424.13,8214.07,10810.45,12743.35,15782.69,22834.44,16596.74,17153.17,21480,21556.42,20252.75,19271.29,11217.99,9202.54,9624.53,10106.21
ERI,NGDPDPC,Eritrea,227.498,258.933,315.55,300.697,321.219,340.334,301.238,415.601,501.424,642.502,693.804,596.754,786.54,603.193,655.424,557.857,580.845
EST,NGDPDPC,Estonia,5361.68,7218.91,8922.07,10420.44,12649.23,16762.29,18295.53,14839.88,14818.44,17644.04,17544.54,19179.84,20387.09,17531.06,18444.69,20451.24,23181.22
SWZ,NGDPDPC,Eswatini,1473.72,2235.68,2797.02,3174.59,3262.22,3402.16,3214.49,3479.71,4263.91,4603.2,4628.25,4326,4133.03,3765.92,3513.8,4031.06,4225.91
ETH,NGDPDPC,Ethiopia,116.452,120.601,138.282,164.937,198.696,244.495,326.82,351.341,324.285,361.829,493.321,535.264,613.101,702.767,790.82,829.313,852.011
FJI,NGDPDPC,Fiji,2467.53,3079.61,3601.62,3943.27,4041.49,4405.16,4535.43,3673.96,4004.67,4797.05,5017.72,5268.16,5611.19,5385.52,5620.61,6049.89,6272.73
FIN,NGDPDPC,Finland,27008.26,32961.92,37816.08,39147.22,41308.62,48590.2,53897.91,47541.75,46647,51263.57,47850.56,50006.02,50434.79,42867.09,43865.76,46437.21,50082.6
FRA,NGDPDPC,France,25137.4,30682.64,35016.22,36057.12,37795.92,43060.03,47155.21,43190.97,42178.58,45419.97,42372.07,44144.62,44616.46,37937.86,38348.51,40134.13,43044.25
GAB,NGDPDPC,Gabon,4210.28,5015.6,5837.62,6942.7,7271.09,8652.15,10418.28,7856.85,8933.31,10893.46,9903.41,9760.75,9746.79,7453.11,7082.22,7370.35,8220.5
GMB,NGDPDPC,The Gambia,631.566,581.319,642.755,665.721,662.362,780.379,924.514,833.282,860.639,762.761,742.78,700.515,607.429,649.511,683.998,676.656,729.035
GEO,NGDPDPC,Georgia,874.692,1034.71,1338.26,1682.66,2048.02,2700.59,3418.86,2890.88,3222.07,4003.47,4409.61,4622.97,4742.5,4017.62,4060.89,4358.59,4718.79
DEU,NGDPDPC,Germany,25460.33,30668.94,34534.81,35020.2,36894.47,42299.86,46367.72,42338.71,42379.84,46697.52,43883.39,46299.23,48035.95,41107.22,42124.32,44537.1,47832.06
GHA,NGDPDPC,Ghana,714.162,858.799,970.473,1147.61,1315.82,1516.07,1677.39,1462.82,1745.56,2123.67,2184.41,2389.77,1962.66,1753.85,1941.46,2037.95,2216.84
GRC,NGDPDPC,Greece,14065.79,18378.28,21829.5,22417.64,24648.87,28656.23,31902.01,29577.64,26743.4,25437.01,21845.97,21679.67,21567.97,17997.4,17879.71,18578.29,19769.33
GRD,NGDPDPC,Grenada,5213.8,5682.71,5741.65,6644.22,6658.22,7213,7832.37,7290.82,7258.18,7291.74,7444.08,7789.62,8370.03,9096.54,9628.26,10152.83,10474.88
GTM,NGDPDPC,Guatemala,1795.75,1847.27,1951.8,2151.72,2336.91,2556.73,2873.11,2654.06,2836.01,3172.05,3267.78,3397.54,3632.03,3825.88,3982.17,4230.85,4235.78
GIN,NGDPDPC,Guinea,444.663,517.03,538.88,470.57,426.419,628.711,675.387,637.478,630.549,540.562,637.791,712.982,729.798,712.047,679.947,796.959,916.223
GNB,NGDPDPC,Guinea-Bissau,374.5,435.072,447.804,482.181,467.998,543.408,672.251,613.569,644.344,775.206,688.497,711.927,712.826,707.897,748.089,864.141,866.451
GUY,NGDPDPC,Guyana,2092.96,2144.11,2233,2305.91,2551.77,2982.22,3329.64,3457.37,3837.3,4402.78,5360.28,5476.74,5402.7,5579.97,5796.82,6104.16,6120.54
HTI,NGDPDPC,Haiti,698.232,566.354,663.841,766.919,791.667,981.079,1076.97,1150.29,1171.39,1287.94,1337.34,1394.11,1401.9,1388.96,1266.77,1294.28,1435.25
HND,NGDPDPC,Honduras,1122.06,1145.5,1204.48,1296.7,1420.13,1572.07,1727.83,1777.27,1891.16,2081.26,2144.14,2102.31,2205.9,2302.04,2341.66,2451.97,2484.69
HKG,NGDPDPC,Hong Kong SAR,24731.08,23856.48,24873.9,26551.77,28028.16,30494.55,31487.94,30593.99,32421.36,34955.15,36623.75,38233.35,40185.3,42325.35,43491.31,46032.29,48313.14
HUN,NGDPDPC,Hungary,6644.61,8410.77,10275.77,11188.45,11469.41,13904.83,15742.79,13035.62,13173.21,14195.85,12935.51,13665.53,14251.8,12690.17,13069.23,14590.9,16406.1
ISL,NGDPDPC,Iceland,32516.44,39620.41,47579.94,57405.56,58238.89,70375.33,57296.25,41188.91,43293.02,47798.81,46159.8,50100.08,54864.16,53227.63,62530.42,73085.13,75259.67
IND,NGDPDPC,India,479.063,556.326,638.787,726.918,814.353,1046.9,1019.51,1121.25,1384.17,1458.11,1443.88,1449.61,1573.88,1605.61,1732.05,1980.69,1996.95
IDN,NGDPDPC,Indonesia,1002.91,1186.85,1280.7,1403.88,1764.79,2064.23,2418.04,2464.96,3178.13,3688.53,3744.53,3684,3533.61,3367.69,3605.72,3885.47,3947.25
IRN,NGDPDPC,Islamic Republic of Iran,1947.97,2256.51,2744.11,3239.14,3765.88,4905.24,5612.15,5656.19,6564.06,7719.43,5159.2,5199.85,5519.14,4844.5,5195.91,5471.79,5543.84
IRQ,NGDPDPC,Iraq,,608.655,1373.74,1828.74,2321.26,3090.85,4472.12,3701.86,4473.71,5848.54,6692.58,7021.41,6704.31,5044.62,4637,5178.92,5690.51
IRL,NGDPDPC,Ireland,32489.48,40904.98,47455.98,50464.03,53753.66,60811.37,61095.49,52094.22,48758.01,51891.99,48901.98,51454.99,55467.43,61951.73,62696.32,69950.66,79143.8
